fSCFr_pct,atp_fwd,atp_bwd,amp,adp,atp,form,cho,prpp,gar,aic,mu,theta,v_ppat,v_gart,v_atic,v_tyms,v_fthfs,f_ser_formate,f_ser_cho,ffor,flac,fo,energy_charge,converged,max_residual,onec_index
0.0,0.6551514276831337,0.6551514276831338,0.005401295457536988,0.06650814264381265,0.6551514276831338,0.005474773115418579,0.000157047496627132,0.3704107669527392,5.446756321007375,0.15607753004471575,0.013471198637323165,0.0,0.9208552557421644,0.3028052873120412,0.28509498289751445,0.03367799659330791,0.6215782668028635,0.0,0.0,-0.6215782668028634,105.27558370606587,59.55160811787312,0.9468333827351098,True,7.105427357601002e-15,0.35294117647058826
2.0202020202020203,0.6791652049159839,0.6791652049159841,0.005608259223174959,0.06900121850853047,0.6791652049159839,0.005978289211001252,0.00016664713633803493,0.3703217229152193,5.260646018912614,0.15985770323424683,0.01422286808165831,0.0,0.9207561838234323,0.3198701075808758,0.3016107022325135,0.035557170204145776,0.657037980017535,0.03577441077441078,0.0,-0.6212635692431242,108.36827092511352,60.96893756483636,0.9467893133044017,True,2.1316282072803006e-14,0.3731431966726085
4.040404040404041,0.7035045394032498,0.7035045394032498,0.005818483141469982,0.07153084389325885,0.7035045394032498,0.0065159243001870655,0.00017632731850010188,0.37023313673253827,5.0772359067550346,0.1634824985435216,0.014971101858842687,0.0,0.9206575952000482,0.3369221886031417,0.3181264256109564,0.037427754647106716,0.6924763688612049,0.07154882154882156,0.0,-0.6209275473123831,111.45727842651314,62.369332726543,0.9467455987920088,True,2.1316282072803006e-14,0.3933452168746287
6.0606060606060606,0.7281717506956739,0.728171750695674,0.0060319909540377725,0.07409727907607466,0.7281717506956739,0.007091238853896136,0.00018608887344233216,0.3701450202588046,4.896467268689499,0.16696158517326024,0.01571579345158378,0.0,0.9205595034635377,0.353960908357423,0.334640816053165,0.03928948362895945,0.7278912080395472,0.10732323232323232,0.0,-0.620567975716315,114.54195765833525,63.752803051167426,0.9467022441053058,True,7.105427357601002e-15,0.4135472370766488
8.080808080808081,0.7531689281279741,0.7531689281279742,0.006248804240987763,0.07670075938563363,0.7531689281279741,0.007708300930628499,0.0001959325346615562,0.3700573856735057,4.718284733807558,0.17030323421996316,0.016456833387480187,0.0,0.9204619225798197,0.37098542346010144,0.3511524480871982,0.04114208346870047,0.7632799550160002,0.1430976430976431,0.0,-0.6201823119183572,117.62164411391399,65.11935621096715,0.9466592541922939,True,1.4210854715202004e-14,0.4337492572786691
10.1010101010101,0.778497861869315,0.7784978618693152,0.0064689418048695605,0.0793414879149615,0.7784978618693152,0.008371778791621504,0.00020585892584562188,0.36997024564544184,4.542636376873334,0.1735144973455341,0.017194107846630533,0.0,0.9203648670721105,0.38799464961279023,0.36765977289792384,0.04298526961657633,0.7986396921272902,0.17887205387205385,0.0,-0.6197676382552365,120.69565148639728,66.46899559338593,0.946616634120776,True,2.220446049250313e-16,0.45395127748068925
12.121212121212121,0.8041599626192204,0.8041599626192205,0.006692418949825208,0.08201962701484629,0.8041599626192204,0.009087054263197135,0.00021586854284835877,0.3698836135120274,4.369473881322146,0.17660134246958809,0.01792749713464327,0.0,0.9202683522212234,0.4049872336017075,0.384161079293651,0.04481874283660817,0.8339670557319665,0.21464646464646464,0.0,-0.6193205910855017,123.7632651536006,67.80171765425905,0.9465743891636778,True,2.842170943040401e-14,0.4741532976827095
14.14141414141414,0.8301561659871973,0.8301561659871974,0.006919246620461287,0.08473528814757471,0.8301561659871973,0.009860362386737239,0.00022596172967378862,0.36979750348333573,4.198752774788456,0.17956875473679448,0.01865687394120736,0.0,0.9201723942937333,0.421961515585365,0.40065444849078163,0.046642184853018395,0.8692581489291649,0.2504208754208754,0.0,-0.6188372735082892,126.82373464974795,69.11750899749623,0.9465325248948963,True,1.4210854715202004e-14,0.4943553178847297
16.161616161616163,0.8564868165988693,0.8564868165988694,0.007149430355818514,0.08748851957507285,0.8564868165988694,0.010698964620924555,0.00023613864710093048,0.3697119308818059,4.030432752070263,0.18242080845462394,0.019382101290964245,0.0,0.9200770108102256,0.4389154797561536,0.4171377003236441,0.04845525322741061,0.904508433307208,0.2861952861952862,0.0,-0.6183131471119222,129.87626471649892,70.41634302928654,0.9464910473007196,True,3.963843142607004e-16,0.5145573380867499
18.181818181818183,0.8831515255417136,0.8831515255417136,0.007382969000773542,0.09027929120277486,0.8831515255417136,0.011611365198572225,0.00024639923203480067,0.36962691243103774,3.8644781062782756,0.18516071378773893,0.020103030071755724,0.0,0.9199822208686597,0.45584669065867817,0.4336083278825216,0.05025757517938931,0.9397125937205892,0.32196969696969696,0.0,-0.6177428967508923,132.9200044255334,71.69817600500096,0.9464499629129375,True,1.6653345369377348e-16,0.5347593582887701
20.2020202020202,0.9101489927484849,0.9101489927484848,0.007619853098877967,0.09310747568559685,0.9101489927484849,0.012607583436704439,0.0002567431449424804,0.3695424666108345,3.7008582965750634,0.18779084050532616,0.020819495993215042,0.0,0.9198880455420704,0.47275221140756285,0.450063416705567,0.052048739983037606,0.9748643680961675,0.3577441077441077,0.0,-0.6171202603520597,135.9540337186602,72.96294224063004,0.9464092789714138,True,1.214306433183765e-16,0.5549613784907903
22.22222222222222,0.9374767830887861,0.9374767830887862,0.00786006286495304,0.09597282460097627,0.9374767830887861,0.013699499206676983,0.00026716970174030426,0.36945861410100933,3.539548691215607,0.19031271985373263,0.02153131578256636,0.0,0.9197945083758498,0.4896284986559565,0.46649954340197336,0.053828289456415906,1.0099563315143454,0.3935185185185185,0.0,-0.6164378129958269,138.977346502704,74.21054819269419,0.9463690036262785,True,1.4210854715202004e-14,0.5751633986928105
